ID,Scheduled,PassThru,Start Time,End Time,Event,School Name,School Code,Sport,PubPoint
a3fc1e71-00a6-43c3-8b57-c94932e9fc62,scheduled,True,1618163400,1618174800,vs. Arkansas (Audio Only),"University of Alabama, Tuscaloosa",alab,Softball,
6bb136df-4de4-4f33-a69e-5230cc4ae906,scheduled,False,1618072200,1618099200,vs. RIT,University of Rochester,roch,Baseball,rochester_1
282570a4-6727-4ff7-b1a2-5ccdb8964bf1,scheduled,False,1617814800,1617825600,Men's Soccer vs. St. John's,VILLANOVA UNIVERSITY,nova,Men's Soccer,villanova_3
f6d2a704-36f9-48dc-b963-2c51aae47740,scheduled,False,1617817500,1617843600,vs. Bowie State,Millersville University,mvil,Softball,millersville_2
26dcddd6-33d1-453d-a3a1-66b396a60687,scheduled,False,1618008900,1618024500,BSB: UAB vs. USM ,Conference USA,c-usa,Baseball,somiss_1
76af8762-9c55-4516-9b41-8c862e9fa2a3,scheduled,False,1618086600,1618110000,NDSU at Northern Iowa,North Dakota State University,ndsu,Football,gobison_audio2
9bf7fcde-ac1c-4a94-980d-4a5dc2c02684,scheduled,False,1618001100,1618014600,BSB: ODU vs FAU,Conference USA,c-usa,Baseball,fau_1
bae7c9f6-4f1f-42bb-b88f-def694bbca7e,scheduled,False,1617748800,1617768000,vs. Samford,Troy University,troy,Baseball,troy_wtbf_1
b38068db-4b42-492e-a29e-46a2252db323,scheduled,True,1618008300,1618030800,vs. Missouri,"University of South Carolina, Columbia",scar,Baseball,
62b5e8c0-cae3-4c07-a712-6c80d12b3c23,scheduled,False,1618071900,1618088400,Football @ William & Mary,University of Richmond,rich,Football,richmond_audioimg
e093c2e4-6275-488e-a3d6-5da95e364294,scheduled,False,1617906600,1617921000,Women's Soccer vs. St. John's,Providence College,prov,Women's Soccer,providence_1
4657de12-f644-4137-a579-06919cacc3e6,scheduled,True,1618083900,1618106400,vs. West Virginia,Baylor University,bay,Baseball,
2daa8aed-d47d-4e03-a3e0-81b1d88c54bb,scheduled,False,1618158600,1618167600,Lafayette at Bucknell,Patriot League,patr,Field Hockey,bucknell_1
11ad4689-32cf-4814-b956-9d880765620d,conflict,False,1617829200,1617838200,vs. Concordia University (Mich.),Madonna University,mdna,Softball,madonna_softball
a8bb628a-1e55-46b1-8c95-8894bfccb3fa,scheduled,False,1617997800,1618009200,vs. Ashland,Davenport University,dave,Baseball,davenport_1
117f737c-836d-4262-b7ea-6c8d3a0c704f,scheduled,False,1618158600,1618182000,vs. RIT,University of Rochester,roch,Softball,rochester_palestra
b8c82e10-7467-41f1-9a8a-8320ed0569da,scheduled,False,1618076700,1618088400,BSB: ODU vs FAU,Conference USA,c-usa,Baseball,fau_1
5924239f-8089-49a6-ba5d-9f5ec6730678,scheduled,False,1617835500,1617847200,UTA Softball vs. Texas,University of Texas at Arlington,txar,Softball,utarlington_2
83b9222d-e473-4c7e-a17e-447cff7358f5,scheduled,True,1618079400,1618095600,Baseball vs. Maryland,Nebraska,neb,Baseball,
f75c0d95-3eca-4c81-a6c6-af34e837189a,scheduled,False,1618072200,1618113540,GGC Baseball vs Webber International (Fla.),Georgia Gwinnet College,ggc,Baseball,Gwinnett_1
25742fbb-c206-4f66-9941-9618ba26fb08,scheduled,True,1617922800,1617926400,Baylor Coach's Show,Baylor University,bay,General,
e0a63acb-5acf-4e77-863f-bdf5ded2e39c,scheduled,False,1618098000,1618110000,vs. Oral Roberts University,University of Missouri-Kansas City,umkc,Men's Soccer,roos_4
9b509de3-e904-4844-b65a-ec78e2115851,scheduled,False,1618008300,1618023600,SU Men's Soccer,Syracuse University,syr,Men's Soccer,syr_2
3f03130f-a8f6-4b23-af1b-4c99eb65030f,scheduled,False,1618067700,1618092060,at The Citadel,Furman University,furm,Football,furman_audio1
f3b285b8-1d6b-45c6-a5a1-187ade1f68be,scheduled,True,1618009200,1618032600,vs. TCU,Texas Tech University,text,Baseball,
eebd8896-123b-419b-950c-64e43c8fc520,scheduled,True,1617989400,1618005600,WSU Baseball vs Houston,Wichita State,wich,Baseball,
1a8a4d81-c890-475e-aa00-92bdce0959ba,scheduled,False,1617805800,1617808500,Baseball Press Conference,Nebraska,neb,Baseball,ATH_Video
39a2c63e-dca9-4430-8ae8-dc5b548d30f0,scheduled,True,1618158600,1618174800,Baseball vs. Maryland,Nebraska,neb,Baseball,
3ea0d7de-8c5d-4ae6-bd25-a2f12b6447db,scheduled,True,1617921600,1617939000,BSB Game Audio vs. Vanderbilt,University of Georgia,geo,Baseball,
b1040a47-4f25-48ca-83fa-f8ee10ba8c7e,scheduled,True,1618007400,1618016400,Softball vs. Illinois,Nebraska,neb,Softball,
fa66d682-50a1-4906-9825-200d848ee9d1,scheduled,True,1618090200,1618110000,vs. Arkansas State,University of Louisiana at Lafayette,ulaf,Baseball,
dba1a2b2-bd69-42b0-b266-d90532be3358,scheduled,False,1618081200,1618092000,Hartford vs Binghamton,America East Conference,aeast,Women's Lacrosse,binghamton_2
5128e769-75f7-43d0-be91-59b017a82fca,scheduled,True,1618155900,1618178400,vs. Missouri,"University of South Carolina, Columbia",scar,Baseball,
14b26861-59cf-46fe-89a0-66d733f3bfb0,scheduled,True,1617750000,1617771540,vs. Alcorn State,University of Mississippi,ole,Baseball,
d4952104-4418-4f27-a730-ff9642a43b17,scheduled,False,1617999900,1618016400,Softball vs. Edinboro (Game Two),Slippery Rock University,sroc,Softball,rock_2
b363f482-1c84-4179-ab00-7011ebca8ce2,scheduled,False,1618001100,1618016400,vs. Illinois,Indiana University,ind,Baseball,indiana_1
d03afe34-85a6-4d12-a14d-00948159a953,scheduled,False,1618084200,1618099200,ASC CHAMPIONSHIP GAME: TBD,University of Texas-Dallas,utd,Women's Soccer,utdallas_1
ab806774-3ce2-4414-b2f4-bb655d348436,scheduled,False,1618163100,1618174800,Softball vs. Augustana (Game One),Illinois Wesleyan University,illw,Softball,IWUTitans_1
65d457e5-4c16-4463-a1ca-4f622d8e4b15,scheduled,False,1618080300,1618102800,vs. Sam Houston (Doubleheader),University of New Orleans,newo,Baseball,uno_audio3
22633c57-4960-47e0-875d-3a0594e3120d,scheduled,False,1617817200,1617829200,vs. UVA Wise,Newberry College,nwbr,Women's Lacrosse,newberry_4
c10abb59-4dcd-4ced-97d5-1d54015471cc,scheduled,False,1618156800,1618185600,Purdue vs Penn State,Pennsylvania State University,psu,Baseball,psu_audio2
753ff77e-e9a5-4085-b6cd-ddc9e71bca18,scheduled,False,1618088400,1618110000,Live Soccer vs Baylor (PREMIUM),Oklahoma,okla,Women's Soccer,oklahoma_socc
bbdee379-b8c0-4dd5-963a-a8b618b00181,scheduled,False,1618084800,1618099200,vs. Evansville (DH-2) (Audio Only),Southern Illinois University at Carbondale,silu,Softball,salukis_audio4
c774a90a-9110-4b86-89fd-1b38721d2cf6,scheduled,False,1617993000,1618005600,Women's Lacrosse vs. Marquette,Georgetown University,gu,Women's Lacrosse,georgetown_1
2f1dd275-cbe2-4d16-b26a-15839341266c,scheduled,False,1618080300,1617045804,Women's Lacrosse vs. Tennessee Wesleyan University,University of the Cumberlands,cumberlands,Women's Lacrosse,cumberlands_4
6449723b-6eba-42e6-9079-475ecde78f58,conflict,False,1618026300,1618041600,vs. Purdue,Indiana University,ind,Softball,indiana_3
7fc44441-90ed-4912-8df0-6a44078ce0cf,scheduled,False,1618070100,1618076700,SB: UTSA vs. USM ,Conference USA,c-usa,Softball,somiss_1
929e8dd9-aa76-4c7e-94b5-4f323befcb85,scheduled,False,1618155600,1618174800,vs. Texas State,Troy University,troy,Baseball,troy_wtbf_1
c5350779-66ee-4040-8648-ff10997b0cf7,conflict,False,1618004700,1618020000,vs. Gannon University,Davenport University,dave,Football,davenport_1
812f438c-c2cf-4dfb-a6c3-ba5ef68b5564,scheduled,False,1618068600,1618083000,Men's Soccer vs. Seton Hall,Providence College,prov,Men's Soccer,providence_1
f8f2d1fa-ecc9-4333-80fa-ade0ceadb51c,scheduled,False,1618012800,1618023600,WSOC: UTSA vs North Texas,Conference USA,c-usa,Women's Soccer,ntexas_3
1f50997f-611b-4bda-80e3-8d9d5994515b,scheduled,False,1617998400,1618012800,vs. Dixie State ,Grand Canyon University,gcan,Softball,GCU_4
c82757da-80ee-471a-9dae-706ce08d4d09,scheduled,False,1617834600,1618106400,Loyola Maryland at Navy,Patriot League,patr,Men's Soccer,usna_1
0ca6c5a9-7df7-4b75-9e1b-3c3e6a36c3d5,scheduled,True,1618162200,1618182000,vs. Arkansas State,University of Louisiana at Lafayette,ulaf,Baseball,
fd8d9aaf-2090-4bc0-b52e-76391bb8faa6,scheduled,False,1618155900,1618167600,vs. Hamline University,Loras College,lora,Women's Lacrosse,loras_1
378f616f-8653-4b17-9919-9fa7a436aa32,scheduled,False,1618008900,1618030800,vs. United States Merchant Marine Academy,Manhattanville College,manv,Men's Lacrosse,mv_1
eef7b0d3-e55b-4c9c-a2f2-7ddac915370d,scheduled,False,1617841800,1617853500,SB vs Mount Mary G2,Dominican University (Illinois),domi,Softball,dustars_2
690cb33b-4eb4-4352-9c59-8eb053c3773a,scheduled,False,1618076700,1618088400,vs. University of Dubuque,Loras College,lora,Football,loras_1
d6748c15-60c5-4fae-b579-cfc1d4dfcc71,scheduled,False,1617760200,1617775200,Azusa Pacific Softball vs. Concordia (Game Two),Azusa Pacific University,azus,Softball,APUSoftball_2
e6bf4e96-0da3-4a77-8680-deaeba65f4ff,scheduled,False,1618169400,1618182000,vs. Washington University in St. Louis,Millikin University,milk,Softball,millikin_2
ca101b13-f1e5-486e-96a6-e83de2cfe7ee,scheduled,False,1617996600,1618016400,vs. Misericordia University,King's College (Pennsylvania),kipa,Women's Volleyball,kings_3
55d9f58d-3d78-4e22-814a-ec84f26f0391,scheduled,True,1618010700,1618029000,vs. Texas A&M,"University of Alabama, Tuscaloosa",alab,Baseball,
c82b2a57-bbc3-41c2-863c-08dfd0053508,scheduled,False,1618162200,1618178400,vs. Lewis & Clark Community College,Heartland Community College,heartlandcc,Baseball,HCC_1
9e6640b1-297c-40ca-9bb5-bc6fd2aa2b43,scheduled,False,1618004700,1618014600,UTD SBALL vs BELHAVEN (DH Game 1),University of Texas-Dallas,utd,Softball,utdallas_1
1148784d-eeaf-40c5-89dc-2ef0efd2d7a9,scheduled,False,1618080900,1618093800,BB vs.Rhodes,Centre College,cenr,Baseball,colonels_3
74e97bbb-da55-42ab-b4c4-48e49d7b32f4,scheduled,False,1618010100,1618028100,Baseball vs. Lamar,Northwestern State University,nwst,Baseball,nsula_video3
c38da103-9af6-47b5-948b-508fac641257,scheduled,True,1618160400,1618167600,vs. UTSA,University of Southern Mississippi,smis,Softball,
5c53cb26-0211-429b-a6b3-3181ca08ccde,conflict,False,1618008300,1618013700,WSOC: FAU vs FIU,Conference USA,c-usa,Women's Soccer,fau_2
e449d0b0-2231-494d-b5a2-e12953bf0362,scheduled,False,1618005000,1618023600,Azusa Pacific Baseball vs. Biola (Game Two),Azusa Pacific University,azus,Baseball,APUBaseball_2
2e7be2ae-9302-451b-b1a8-caca139e7fee,scheduled,False,1618072200,1618083000,vs. Parkland College,Heartland Community College,heartlandcc,Men's Soccer,HCC_2
e57fd9e6-24b4-409c-8fd4-915d2d0289c0,scheduled,False,1618155900,1618261200,DH vs. Stevens Tech,Fairleigh Dickinson-College at Florham,fduf,Softball,fdudevils_1
b7f5bdfc-4e21-45e7-a4b8-90222a3f15be,scheduled,False,1618067700,1618110000,Track and Field Meet,University of Wisconsin-River Falls,wirf,Track and Field,riverfalls_2
3dbec171-82ec-491c-a73c-338b767eb841,conflict,False,1618164000,1618171200,Lafayette at Colgate (Game 2 of 2),Patriot League,patr,Softball,colgate_1
666617a4-5c6a-4165-86fa-fa9c44f6c318,scheduled,False,1617835800,1617846600,vs. Saint Xavier University (Ill.),Robert Morris Streaming,robertmorris,Men's Soccer,rmuillinois_audio1
de5efa74-ba21-46fe-8f45-0d60cd88a283,scheduled,False,1617989100,1618011000,vs. Mid-South Conference Quarterfinal ,Campbellsville University,camp,Men's Soccer,cutigers_1
d20938f7-5329-4df6-81f1-1defa530071a,scheduled,False,1617839700,1617849000,vs. USF (Game 2),University of Florida,fla,Softball,gators_audio1
93b652de-1e30-4572-add7-c1668f60a0ae,scheduled,False,1618158300,1618185600,vs. Kentucky,LSU,lsu,Baseball,lsu_1
2d7b4a88-293e-4875-866c-49deba11ce1c,conflict,False,1618162200,1618173000,Bucknell at Lehigh,Patriot League,patr,Baseball,lehigh_1
e3fa3698-2c28-4010-8afb-e34cac4120b3,scheduled,False,1617818400,1617838200,Boston College at Holy Cross,Patriot League,patr,Track and Field,hc_1
5d56a7d4-e82b-40e7-ae6b-71b995ccfbe2,scheduled,False,1618105800,1618120800,Azusa Pacific Acrobatics & Tumbling vs. Arizona Christian,Azusa Pacific University,azus,Acrobatics & Tumbling,APUAcrobatics_1
6aa233dc-2d23-4fae-9211-87e38b9e0421,scheduled,True,1618094700,1618110000,vs. Florida,"University of Tennessee, Knoxville",tenn,Baseball,
123505d3-ad73-4828-a7d0-6b1f839e933e,scheduled,False,1618156200,1618181400,Stony Brook vs. UMass Lowell (DH),America East Conference,aeast,Baseball,lowell_1
d17ff1b4-3e25-4101-8642-ba2c2b947834,scheduled,False,1617978600,1618027140,Women's Soccer: A.I.I. Semifinal #1,Georgia Gwinnet College,ggc,Women's Soccer,Gwinnett_1
f72aac92-727a-4044-836d-8f0aaf8ecbb1,scheduled,False,1618152900,1618159500,SB: UTSA vs. USM ,Conference USA,c-usa,Softball,somiss_1
636f300c-dbf9-41c1-9a53-f3bfc655a215,scheduled,False,1618076700,1618113600,Baseball vs. Ozarks (DH),LeTourneau University,leto,Baseball,letu_1
aa70369e-fda5-4da7-8863-ddff5be859d4,scheduled,True,1618076700,1618099200,vs. North Carolina,Duke University,duke,Baseball,
05bd63eb-06e4-4116-930a-721b0659a811,scheduled,False,1617810300,1617832800,Softball vs Manhattan,Quinnipiac University,quic,Softball,quinnipiac_3
2e2d7e50-121c-4bde-b3b5-21926e3f858f,scheduled,False,1618070400,1618083000,SU Women's Lacrosse,Syracuse University,syr,Women's Lacrosse,syr_2
87194141-59d0-4b53-b8ef-fcfdf740f1bd,scheduled,False,1618072200,1618084800,Boston University at Colgate,Patriot League,patr,Men's Lacrosse,colgate_1
ea0e55a2-1fa4-4a94-9871-c27f2f6ba23e,scheduled,False,1618069500,1618110000,Softball vs. DePaul Game 1,VILLANOVA UNIVERSITY,nova,Softball,villanova_2
15c6270a-4a6e-4098-bf0a-8701dfafb83d,scheduled,False,1618069800,1614962052,Savannah State Baseball vs. Salem University,Savannah State University,savs,Baseball,savstate_tricaster_1
2f0b22b4-2e8e-43e3-8dd8-04cc56cd88ba,scheduled,False,1618072200,1618081200,vs. Lenoir-Rhyne University,Newberry College,nwbr,Softball,newberry_3
e7eb5d2d-ad71-4590-8e38-5bc10a01913f,scheduled,False,1617827400,1617840000,Drexel at Navy,Patriot League,patr,Women's Lacrosse,usna_1
4fdb67bf-726e-4b2a-9488-b8cd90061c2b,scheduled,False,1617820200,1617847200,vs. Alfred State College,University of Rochester,roch,Baseball,rochester_1
0c7b8a6e-5247-4c62-a5aa-f6217b55f0e6,scheduled,False,1618004700,1618023600,vs. Lamar,McNeese State University,mcne,Women's Soccer,mcneese_2
24a9c9ed-5e4a-480b-a4dc-b615edc8131a,scheduled,True,1618080300,1618102800,vs. Boston College,North Carolina State University,ncst,Baseball,
5de2549b-79e5-4774-a6ee-4ed1cca301db,scheduled,False,1617929400,1617940800,ASC SEMIFINALS: UT DALLAS vs MARY HARDIN-BAYLOR,University of Texas-Dallas,utd,Women's Soccer,utdallas_2
0162d8ff-3007-4d91-82fb-ec7bed3e4164,scheduled,False,1618153200,1618164000,Hartford vs. Maine,America East Conference,aeast,Softball,maine_1
bad4ea21-d71d-484e-af72-5fabdabbd122,scheduled,False,1617828600,1617837900,vs. USF (Game 1),University of Florida,fla,Softball,gators_audio1
60b87e8b-998b-4d2c-9361-9a99a9479ff9,scheduled,False,1617924000,1617933600,Men's Soccer vs. Concordia,Bethel University,bthl,Men's Soccer,bethel_1
ee5b6ae0-9ba4-4318-bf27-8b61a2abefd9,scheduled,False,1617839100,1617854400,Baseball vs. Washington State,Utah Valley University,utva,Baseball,utahvalley_audio1
90e6002b-05d7-49b1-931e-5036602a867e,scheduled,False,1618001100,1618027140,Men's Soccer: A.I.I. Semifinal #1,Georgia Gwinnet College,ggc,Men's Soccer,Gwinnett_3
ec78ccc4-bd49-40c6-acf1-9cf2fdc154c5,scheduled,False,1618164000,1618182000,NDSU vs Western Illinois,North Dakota State University,ndsu,Baseball,gobison_audio3
4b4bd0a2-da62-462b-8175-59f03ed5e778,scheduled,False,1618076700,1618084800,Men's Lacrosse vs. Carthage,Illinois Wesleyan University,illw,Men's Lacrosse,IWUTitans_1
2c041172-6a3c-4192-ae48-bb9d74b7cf61,scheduled,False,1617987600,1615390526,SU Women's Field Hockey,Syracuse University,syr,Field Hockey,syr_2
276213a0-b268-40ca-b2a5-688c3ac3a456,scheduled,False,1617908400,1617922800,vs. Ramapo,William Paterson University,wpat,Baseball,wpunj_1
cb519725-7426-4689-9a99-e44a599e270e,scheduled,False,1618070400,1618079400,Field Hockey vs Miami(OH),Central Michigan University,cmu,Field Hockey,centralmich_1
4dcf6a02-ee3a-444b-a830-4159aceb9597,scheduled,False,1617996600,1618005660,Navy at American,Patriot League,patr,Women's Soccer,american_1
5aa81ed8-cd05-4d33-a00a-012dd0466dcb,scheduled,False,1617837300,1617850800,vs. La. Tech,McNeese State University,mcne,Softball,mcneese_3
adfade58-d5c5-404e-b259-47c8bb88d32d,scheduled,False,1617835500,1617069420,vs. Lawrence Tech (Mich.),Aquinas College,aqui,Women's Lacrosse,aquinas_2
73919d7c-14c9-4c9e-b27e-302715d9e15a,scheduled,False,1618007400,1618016400,Loyola Maryland at Bucknell ,Patriot League,patr,Women's Soccer,bucknell_1
e8e8f0b6-31e2-4aff-b210-40b824db0fd8,scheduled,False,1618083900,1618095600,Softball vs. Thomas More University GAME TWO,University of the Cumberlands,cumberlands,Softball,cumberlands_3
5209c10d-a96e-4462-b8c5-73ebb5be5439,scheduled,False,1618098600,1618115400,Baseball at Cal State Fullerton,California Baptist University,calb,Baseball,calbaptist_audio1
68c3471f-c3b4-4404-8bff-2fe86e8aec91,scheduled,False,1618077000,1618095600, Baseball vs Indiana,"University of Illinois, Champaign",ill,Baseball,illinois_wdwsaudio
13e61cd3-7cac-48c0-87ec-345b6013a665,scheduled,False,1617824700,1617836400,MLAX Vs. Cairn,Rosemont College,rsmt,Men's Lacrosse,rosemont_1
af13a17a-af4f-4733-8844-6e4c2aac2daa,scheduled,False,1618083000,1618095600,Army West Point at Boston University,Patriot League,patr,Men's Soccer,boston_1
5756fa2e-39b0-4cd7-bbae-c20c6809916c,scheduled,False,1618073100,1618099200,SB vs Omaha (Video),South Dakota State University,sdst,Softball,sdstate_3
c515255b-fdca-4226-94bb-e3aaa936cd31,scheduled,False,1618160100,1618167600,Women's Soccer vs DePaul,Xavier University,xavi,Women's Soccer,xavier_2
f03d7626-088f-4c2e-81ef-b128794a370c,scheduled,True,1618007100,1618029000,vs. Tennessee,University of Florida,fla,Baseball,
3c27e902-80fc-4874-bfe7-74ea4bd5441b,scheduled,False,1618010400,1618021800,vs. Montevallo,University of West Florida,wefl,Softball,uwf_2
3651efaf-315e-49d9-8e01-a75d7ca3a75a,scheduled,False,1618080900,1618092000,NDSU vs South Dakota ,North Dakota State University,ndsu,Softball,gobison_1
5cdac1bd-d868-4932-aa9a-04bc45964be6,scheduled,True,1618159500,1618182000,vs. Boston College,North Carolina State University,ncst,Baseball,
368341e0-651e-4c36-9dfe-f426a69e3c6b,scheduled,False,1617910800,1617924600,Saint Vincent at Franciscan,Presidents Athletic Conference,pac,Women's Lacrosse,Franciscan_1
dcbe12a3-36b9-4461-99d6-77cbf6e3a7ae,scheduled,False,1617926100,1617937200,vs. UW-Superior,The College of St. Scholastica,stsc,Women's Volleyball,stscholastica_1
621106e7-9c6c-4187-96cd-cdfc9d3c5aa6,scheduled,False,1618069500,1618084800,Field Hockey vs. Temple,VILLANOVA UNIVERSITY,nova,Field Hockey,villanova_1
1473e9b1-1f05-4161-9351-ac0802727fb0,scheduled,False,1617998400,1618009200,WSOC vs. South Dakota State,Western Illinois University,wil,Women's Soccer,wiu_1
2e9c80d5-a83b-4d9c-992b-d76fc28b67f1,conflict,False,1617926400,1617937200,WSOC: UTEP vs Rice,Conference USA,c-usa,Women's Soccer,rice_1
2d84ff51-0154-4626-884f-3ba26f4db9e5,scheduled,False,1618083000,1618092000,vs. Lincoln Memorial University,Newberry College,nwbr,Baseball,newberry_2
f3ddda3e-c12c-41ff-9712-6b8c6f707a4a,scheduled,False,1618169400,1618178400,vs. Lincoln Memorial University,Newberry College,nwbr,Baseball,newberry_2
40f0bcb2-ccbc-4216-af85-4ba067827859,scheduled,False,1617837300,1617847200,Women's Lacrosse vs. Georgetown College,University of the Cumberlands,cumberlands,Women's Lacrosse,cumberlands_3
2fc868ec-cd6c-44f6-ad66-93c66f0c440b,scheduled,False,1618156500,1618165800,FH vs. Concordia,Centre College,cenr,Field Hockey,colonels_1
8395a69f-0d16-4cff-bebe-4d6f2e6a215a,scheduled,False,1618156500,1618168500,BB vs. Rhodes,Centre College,cenr,Baseball,colonels_2
ff1072e9-20de-4b4d-bbfa-502d923a0277,scheduled,False,1617904200,1617915600,vs. Monmouth University,Niagara University,niag,Men's Soccer,niagara_1
03e56418-3626-48e6-a55a-b82309afcdf0,scheduled,False,1617990600,1618012800,Chatham at Geneva (DH),Presidents Athletic Conference,pac,Baseball,geneva_2
03054b57-0c65-49c5-9b18-1914ef9619c0,scheduled,False,1618167600,1618182000,UAlbany vs Binghamton (game 2),America East Conference,aeast,Baseball,binghamton_4
38176f96-fa33-46ce-8723-f85082b67d7e,scheduled,False,1618170300,1618182000,Softball vs. Augustana (Game Two),Illinois Wesleyan University,illw,Softball,IWUTitans_2
ca23df47-0815-482f-bcaf-6a37ee8c3c51,scheduled,False,1618070400,1618084800,Women's Lacrosse: Brockport vs Fredonia,State University College at Brockport,nybr,Women's Lacrosse,brockport_1
e20cab76-eab6-4b67-89c0-039a29e42f78,scheduled,False,1618073100,1618081200,MLAX vs. Kean,Rosemont College,rsmt,Men's Lacrosse,rosemont_1
445dfce6-942a-4acf-a755-5ccceb05d076,conflict,False,1617829800,1617841800,vs. Aquinas College (Mich.),Cornerstone University,cose,Softball,cornerstone_2
17925897-2add-45cf-b02e-a65f1f193f70,scheduled,False,1618160100,1618168500,SB: UTSA vs. USM ,Conference USA,c-usa,Softball,somiss_2
b3980f5e-064f-48fb-9a95-19fb77e297ca,scheduled,True,1617836400,1617847200,Sports Nightly Audio,Nebraska,neb,General,
8200c7d8-dc85-40b0-8252-a7a1576fe0da,scheduled,False,1617836400,1617840000,Coach Saban Press Conference,"University of Alabama, Tuscaloosa",alab,Football,rolltide_1
4cf0d3c5-8c2a-479e-b6f5-85324cd8bd30,scheduled,False,1618159800,1618178400, Baseball vs Indiana,"University of Illinois, Champaign",ill,Baseball,illinois_wdwsaudio
e9b63792-883a-4907-b734-6086cf1aa3c1,scheduled,False,1618164000,1618173000,Softball vs. Ashland (Game Two),Wayne State University,wyst,Softball,waynestate_4
748da797-75fe-4f3a-84ee-9aebaf6fbf33,scheduled,False,1618077300,1618085700,SB: UTSA vs. USM ,Conference USA,c-usa,Softball,somiss_2
e331cd2f-f11e-49b9-989c-8709a5e1d747,scheduled,False,1618158600,1618182000,TCU vs. Texas Tech,Texas Christian University,tcu,Baseball,tcu_audio1
b56db614-8ec3-4a27-ba73-207e21739dc4,scheduled,False,1618159500,1618171200,SB: CLT vs FAU,Conference USA,c-usa,Softball,fau_2
38b6def0-0ef4-47e4-be9c-a898cee9ed6d,scheduled,True,1617745500,1617768000,vs. NC Central,Duke University,duke,Baseball,
335d1b1f-66b1-44bb-9cfd-a2f51792e6cb,scheduled,True,1618158600,1618174800,vs. Baylor,West Virginia University,wvir,Baseball,
863e597b-c6d3-4f54-9d4b-bec54aafe8d3,scheduled,False,1618073100,1618088400,vs. Wilkes University,Fairleigh Dickinson-College at Florham,fduf,Men's Lacrosse,fdudevils_1
835ce6c1-e2a7-4a66-ad4d-ba4e0aeb8ea1,scheduled,False,1618068600,1618095600,Army West Point at Holy Cross (DH),Patriot League,patr,Baseball,hc_1
fd37bf9a-0f77-428d-9045-a7b72a821c23,scheduled,False,1617992700,1618009200,Softball vs. Edinboro (Game One),Slippery Rock University,sroc,Softball,rock_1
fc4d1316-ea5a-45db-ba30-3b0d6ed55f4e,scheduled,False,1618156800,1618174800,South Alabama at Texas State ,University of South Alabama,sala,Softball,southalabama_3_audio
edbcb4a4-db0e-41cc-a034-f8bf02b8e28b,scheduled,False,1618155900,1618171200,Softball vs. DePaul,VILLANOVA UNIVERSITY,nova,Softball,villanova_3
7e7f52c0-9639-475f-8d4d-f4ca263aa9a5,scheduled,True,1618086600,1618110000,vs. Arkansas,University of Mississippi,ole,Baseball,
3a61cb0b-2633-4d46-91f7-a2e94d100596,scheduled,True,1618159500,1618182000,vs. West Virginia,Baylor University,bay,Baseball,
944543c1-ca11-46c2-a5d4-7757c5397d6f,scheduled,False,1618066800,1618079400,vs. Kean University,William Paterson University,wpat,Baseball,wpunj_1
93b5512f-c592-4b62-9d57-b44de22f3646,scheduled,False,1617962400,1617293138,GGC Men's Tennis vs Tennessee Wesleyan,Georgia Gwinnet College,ggc,Men's Tennis,Gwinnett_5
a1e44943-3ff0-48f1-90de-cf6d4ec42b50,scheduled,False,1617994200,1618012800,Azusa Pacific Baseball vs. Biola (Game One),Azusa Pacific University,azus,Baseball,APUBaseball_1
e07b0070-669f-4c3e-8893-bbd25e4f577a,scheduled,False,1618163700,1618174800,NDSU vs South Dakota ,North Dakota State University,ndsu,Softball,gobison_1
7af75368-17a4-4563-9801-655fcec55ad3,scheduled,False,1618158600,1618174800,Holy Cross at Boston University,Patriot League,patr,Field Hockey,boston_1
69c248fb-1628-453e-9798-04287aa4a0a2,scheduled,False,1618163700,1618178400,NDSU vs Western Illinois,North Dakota State University,ndsu,Baseball,gobison_3
cca0dfab-22c9-453d-9950-ee4c19b55735,scheduled,False,1618155000,1618178400,vs. Wilkes University,King's College (Pennsylvania),kipa,Baseball,kings_2
b5975c9b-76cd-4519-a840-031cf86f783d,scheduled,False,1618083000,1618113540,Men's Soccer: A.I.I. Championship,Georgia Gwinnet College,ggc,Men's Soccer,Gwinnett_2
c1175304-14ac-463a-b439-49657bfaf8c0,scheduled,False,1618076400,1618087200,Men's Lacrosse vs. Clarkson,Ithaca College,itha,Men's Lacrosse,ithaca_1
83b4ad22-8b0a-409e-a3d7-b3262f923023,scheduled,False,1617839340,1617849000,Cardinal Volleyball vs. Bethel,Saint Mary's University of Minnesota,stmm,Women's Volleyball,SMUmn_1
caab1c93-e5b3-4e88-8e3c-6f85c48d4374,scheduled,False,1617984000,1617993000,Field Hockey vs Miami(OH),Central Michigan University,cmu,Field Hockey,centralmich_1
fc12ab50-0bc9-4a82-bbfd-e262eefde6bc,scheduled,False,1617824700,1617843600,Baseball vs. Midway University,University of the Cumberlands,cumberlands,Baseball,cumberlands_1
21e13629-2ad2-4b32-bdb0-4527e46bb153,scheduled,False,1618074000,1618086600,Baseball vs Bowling Green,Central Michigan University,cmu,Baseball,centralmich_2
57192a8c-639b-44d3-927c-03fa32dde5da,scheduled,True,1618171200,1618189500,vs. Purdue,Michigan State University,msu,Baseball,
8a534420-cf78-4a8e-aa71-077a5d657112,scheduled,False,1618155000,1618178400,Lehigh at Holy Cross (DH),Patriot League,patr,Softball,hc_1
